name,username,party,text,datetime,n_comments,n_retweets,n_quotes,n_hearts
Bernie Sanders,SenSanders,Democratic,"Elon Musk, at the behest of President Trump, is now on the warpath against the working families of our country.
 
Saving money by illegally and unconstitutionally dismantling the Dept. of Education so that the billionaire class can get bigger tax breaks is morally reprehensible.",1741286340,"1,825","3,807",144,"13,814"
Bernie Sanders,SenSanders,Democratic,"Musk and Trump are working feverishly to cut Social Security, Medicaid, the VA, public education, nutrition and other programs. 

Why? So Musk and other billionaires can get a huge tax break.  

Together, we’re not going to let them get away with that.",1741285920,"3,057","1,863",192,"7,905"
Bernie Sanders,SenSanders,Democratic,The stakes are just too high.,1741212060,"1,345","4,167",162,"31,399"
Bernie Sanders,SenSanders,Democratic,"LIVE from the Senate Floor: Now more than ever before, the Senate must come together in a bipartisan manner to make it clear that we stand with Ukraine and fellow democracies throughout the world, and not with the murderous dictator of Russia. nitter.net/i/broadcasts/1PlKQMlBd…",1741204020,"1,072","2,251",100,"8,534"
Bernie Sanders,SenSanders,Democratic,"Great to meet with VFW members from Vermont. 

These are the men and women who put their lives on the line to defend our country. 

We are proud of them and what they've done. 

No cuts to the VA. No privatization.",1741201560,125,180,4,999
Bernie Sanders,SenSanders,Democratic,"When Trump effectively shuts down the NLRB, corporate bosses can illegally fire workers who are trying to form a union and flagrantly violate labor laws.

Today, I am reintroducing the PRO Act to strengthen unions, and restore power and legal rights to workers.",1741197300,350,"1,173",42,"5,358"
Bernie Sanders,SenSanders,Democratic,"Trump wants to fire 83k VA workers, many of whom are veterans themselves, decimating the VA & making it harder for veterans to get health care & benefits. 

When Americans put their lives on the line to defend our country, we must keep our commitments to them — not betray them.",1741191000,293,684,27,"2,395"
Bernie Sanders,SenSanders,Democratic,"At a time when the Social Security Administration is grossly understaffed, Trump plans to lay off up to 50% of its employees.

Outrageous.

This will make it HARDER for Americans to get the services they need. 

This is clearly a step toward the privatization of Social Security.",1741187040,735,"1,199",47,"4,478"
Bernie Sanders,SenSanders,Democratic,LIVE: President Trump’s Congressional Address needs a response. Here’s mine. nitter.net/i/broadcasts/1zqJVjvdY…,1741136460,"3,014","5,903",437,"24,473"
Bernie Sanders,SenSanders,Democratic,"Elon Musk and Donald Trump’s dismantling of USAID will lead to millions of preventable deaths.
 
The decision of the richest person in the world to destroy an agency that delivers life-saving aid to the poorest people on the planet is unconscionable.",1741106580,"2,057","1,753",113,"6,173"
Bernie Sanders,SenSanders,Democratic,"For 250 years, the United States has supported democracy. 

Now, in the middle of a horrific war that Putin started, Trump is turning his back on Ukraine and democracy, all to the benefit of a brutal dictator in Moscow.",1741101120,"12,004","8,176","1,818","54,883"
Bernie Sanders,SenSanders,Democratic,"Late tonight, I will deliver a response to President Trump's Congressional Address. 

NO to Oligarchy. NO to Authoritarianism. YES to Democracy and an economy that works for all. 

I hope you'll join us.",1741092540,"3,801","2,627",186,"14,336"
Bernie Sanders,SenSanders,Democratic,"Netanyahu’s extremist government has halted ALL humanitarian aid into Gaza.
 
Starving children is a war crime.
 
UN leaders said: ""International humanitarian law is clear: we must be allowed access to deliver vital lifesaving aid. We need to get aid in and the hostages out.”",1741039260,"2,032","6,712",213,"30,171"
Bernie Sanders,SenSanders,Democratic,"No. Now is not the time to play dead. 

The Democrats have already played dead for too many years.
 
60% of our people are living paycheck to paycheck. Millions of seniors are going hungry.

Now is the time to stand up for the working class of this country.",1741035060,"1,511","2,982",124,"15,399"
Bernie Sanders,SenSanders,Democratic,"Meet Trump's new best friend, Vladimir Putin.

At the heart of Putin’s rule are two forces: corruption & violence.

In Putin's Russia, there is no freedom of speech. Protests are violently suppressed. Dissidents are murdered. And the billionaire oligarchs become even richer.",1741024680,"3,252","3,466",268,"14,430"
Bernie Sanders,SenSanders,Democratic,"Medicaid is quite literally a matter of life and death for people across this country.

Don’t take it from me, take it from people like Ashley, whose husband’s life was saved by Medicaid.",1741004520,423,600,26,"2,299"
Bernie Sanders,SenSanders,Democratic,"Putin can’t believe his luck. Here is Kremlin spokesman Dmitri Peskov on Trump: “The new administration is fast changing all foreign policy configurations…This coincides with our vision in many ways.” 

Trump now backs dictatorship, not democracy. We cannot allow that to stand.",1740923760,"5,041","7,239",394,"41,622"
Bernie Sanders,SenSanders,Democratic,"If Republicans make massive cuts to Medicaid, it will impact all aspects of our health care system. Millions of kids will lose coverage, hospital and insurance rates will soar and nursing homes will shut down.

All this in order to give huge tax breaks to billionaires. 

NO CUTS TO MEDICAID.",1740840540,797,"1,091",58,"4,766"
Bernie Sanders,SenSanders,Democratic,"Trump berates Zelensky, the leader of a democratic country courageously fighting Russian imperialism, while he allies himself with Putin, a dictator who started the bloodiest European war in 80 years.  

Sorry, President Trump. We believe in democracy, not authoritarianism.",1740759000,"17,933","36,952","1,856","300,308"
Bernie Sanders,SenSanders,Democratic,"It was great to talk today with UFCW Local 7 in CO who recently ended a 12-day strike involving 10,000 King Soopers workers. 

Kroger: it’s time to do what’s right. Negotiate a fair contract with your workers. Stop ripping off consumers with high prices at your grocery stores.",1740756300,72,133,4,806
Bernie Sanders,SenSanders,Democratic,"LIVE: From the Senate Floor: Instead of cutting Social Security and giving tax breaks to billionaires, Congress must expand Social Security, so that every senior in America can retire with dignity nitter.net/i/broadcasts/1eaJbWMEL…",1740668460,"1,168","1,450",78,"5,178"
Bernie Sanders,SenSanders,Democratic,"It doesn't matter who Donald Trump ""nominates.""

The next Secretary of Labor,  Secretary of Education, Secretary of Treasury, and Secretary of Housing ... is Elon Musk.",1740662940,"2,426","7,747",341,"41,445"
Bernie Sanders,SenSanders,Democratic,"I want to thank the 34,000 Vermonters who joined Sen. Welch, Rep. Balint and me in our delegation town hall by phone & online. 

An extraordinary turnout for a state of 650,000 people. Needless to say, the people of VT are deeply concerned about what’s going on in DC right now.",1740658680,267,350,15,"2,472"
Bernie Sanders,SenSanders,Democratic,"We need a Labor Secretary who will be a champion of working families.

We need a Labor Secretary who will raise the minimum wage and vigorously defend workers' right to bargain collectively.

We need a Labor Secretary who has the courage to stand up to an anti-worker POTUS.",1740601560,"1,001",864,55,"3,742"
Bernie Sanders,SenSanders,Democratic,"I met some of our nation’s veterans this week in the hall and shared with them a grave concern:
 
Privatizing the VA would be an insult to the more than 18 million veterans who risked their lives to defend our country.",1740582480,615,567,41,"2,445"
Bernie Sanders,SenSanders,Democratic,"I appreciated meeting with Vermont veterans to discuss veteran homelessness, mental health, health care and other issues at the VA.

Veterans put their lives on the line for this country. We must do everything in our power to ensure they receive the benefits & care they earned.",1740501780,213,209,13,"1,260"
Bernie Sanders,SenSanders,Democratic,"Medicaid provides 40% of the funding for community health centers.

Medicaid supports 2 out of 3 people in nursing homes.

Medicaid provides health care to 41 million children.

Trump and his Republican friends want to enact massive cuts to the program.

We won't let them.",1740490440,"1,338","2,538",128,"8,070"
Bernie Sanders,SenSanders,Democratic,"Three years ago today, Putin's tanks rolled into Ukraine, and Russian aircraft began bombing the country. 

Trump is lying. Russia started the war, not Ukraine. 

Putin is a dictator, not Zelensky.",1740425520,"3,939","8,196",327,"42,006"
